event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version,detection_datetime,source_id,persistence_score,persistent_flag,persistence_category,previous_frp_mw,frp_change_mw,cumulative_detections,first_detection,days_since_first_detection,previous_detection,hours_since_previous_detection
FIRMS_000357,15.41208,79.59715,2026-08-21,08:16,N20,VIIRS,n,D,335.37,295.13,2.69,0.48,0.4,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0194,0.16305995342683668,False,LOW,4.21,-1.52,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000358,15.69083,79.12525,2026-08-21,08:16,N20,VIIRS,n,D,334.57,302.75,6.67,0.46,0.39,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0195,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000359,15.80123,79.52772,2026-08-21,08:16,N20,VIIRS,n,D,340.5,305.68,14.67,0.49,0.4,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0196,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000360,15.60369,77.62315,2026-08-21,08:16,N20,VIIRS,n,D,334.52,300.52,3.09,0.41,0.37,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0197,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000361,16.01146,80.31809,2026-08-21,08:16,N20,VIIRS,n,D,339.73,300.01,10.58,0.54,0.42,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0198,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000362,15.94305,78.95891,2026-08-21,08:16,N20,VIIRS,l,D,332.2,302.9,4.95,0.46,0.39,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0199,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000363,16.04546,79.40362,2026-08-21,08:16,N20,VIIRS,n,D,338.7,302.96,4.21,0.48,0.4,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0200,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000364,16.30597,78.48191,2026-08-21,08:16,N20,VIIRS,n,D,336.18,300.5,3.14,0.44,0.38,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0201,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000365,16.39512,78.57832,2026-08-21,08:16,N20,VIIRS,n,D,338.95,303.23,3.81,0.44,0.39,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0202,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000366,16.38151,78.17361,2026-08-21,08:16,N20,VIIRS,n,D,334.6,298.72,1.71,0.43,0.38,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0203,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000367,15.76939,73.70415,2026-08-21,08:16,N20,VIIRS,l,D,207.93,297.41,115.94,0.42,0.38,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0204,0.18705450195572657,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000368,15.76875,73.70028,2026-08-21,08:16,N20,VIIRS,l,D,253.68,296.55,115.94,0.42,0.38,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0204,0.18705450195572657,False,LOW,115.94,0.0,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000369,15.77281,73.70358,2026-08-21,08:16,N20,VIIRS,l,D,337.78,295.82,135.46,0.42,0.38,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0204,0.18705450195572657,False,LOW,115.94,19.52000000000001,3,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000370,16.70696,78.27788,2026-08-21,08:16,N20,VIIRS,n,D,338.78,302.8,3.8,0.44,0.38,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0205,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000371,17.34807,80.77615,2026-08-21,08:16,N20,VIIRS,n,D,336.74,294.6,4.11,0.4,0.44,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0206,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000372,17.61271,78.17559,2026-08-21,08:16,N20,VIIRS,n,D,330.62,299.31,1.89,0.44,0.38,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0207,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000373,18.68608,73.04124,2026-08-21,08:18,N20,VIIRS,n,D,335.45,294.98,5.13,0.42,0.37,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0208,0.18705450195572657,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000374,18.68586,73.04067,2026-08-21,08:18,N20,VIIRS,n,D,338.76,296.96,11.47,0.42,0.37,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0208,0.18705450195572657,False,LOW,5.13,6.340000000000001,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000375,18.68543,73.03734,2026-08-21,08:18,N20,VIIRS,l,D,336.4,297.7,5.13,0.42,0.37,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0208,0.18705450195572657,False,LOW,11.47,-6.340000000000001,3,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000376,25.54232,91.23663,2026-08-21,19:04,N20,VIIRS,n,N,300.15,285.37,0.68,0.34,0.56,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0209,0.2692817258878132,True,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_001005,25.5407,91.23618,2026-08-21,19:49,N21,VIIRS,n,N,306.25,287.63,1.3,0.46,0.39,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0209,0.2692817258878132,True,LOW,0.68,0.62,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001106,25.54005,91.23735,2026-08-22,19:32,N21,VIIRS,n,N,298.55,280.35,0.48,0.4,0.37,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0209,0.2692817258878132,True,LOW,1.3,-0.8200000000000001,3,2026-08-21 00:00:00+00:00,1.0,2026-08-21 00:00:00+00:00,24.0
FIRMS_000377,22.24438,87.38752,2026-08-21,19:06,N20,VIIRS,n,N,299.85,267.89,0.61,0.54,0.68,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0210,0.18705450195572657,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000976,22.24823,87.38765,2026-08-21,07:22,N21,VIIRS,n,D,331.95,292.07,3.08,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0210,0.18705450195572657,False,LOW,0.61,2.47,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001013,22.24465,87.3873,2026-08-21,19:51,N21,VIIRS,n,N,313.65,280.42,1.69,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0210,0.18705450195572657,False,LOW,3.08,-1.3900000000000001,3,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000379,22.36782,87.30148,2026-08-21,20:46,N20,VIIRS,n,N,299.16,266.13,1.25,0.58,0.69,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0211,0.20566611972281934,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_001022,22.36752,87.29948,2026-08-21,19:51,N21,VIIRS,n,N,316.76,281.16,1.55,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0211,0.20566611972281934,False,LOW,1.25,0.30000000000000004,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001023,22.36423,87.29889,2026-08-21,19:51,N21,VIIRS,n,N,310.36,281.16,1.55,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0211,0.20566611972281934,False,LOW,1.55,0.0,3,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001024,22.36365,87.30258,2026-08-21,19:51,N21,VIIRS,n,N,316.32,281.78,2.29,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0211,0.20566611972281934,False,LOW,1.55,0.74,4,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000880,24.7619,74.60608,2026-08-20,20:10,N21,VIIRS,n,N,298.2,276.94,0.52,0.59,0.53,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0212,0.38495584487889883,True,MEDIUM,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000381,24.76488,74.60672,2026-08-21,20:46,N20,VIIRS,n,N,305.82,285.9,0.9,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0212,0.38495584487889883,True,MEDIUM,0.52,0.38,2,2026-08-20 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_000382,24.76429,74.6105,2026-08-21,20:46,N20,VIIRS,n,N,305.21,287.0,0.9,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0212,0.38495584487889883,True,MEDIUM,0.9,0.0,3,2026-08-20 00:00:00+00:00,1.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000478,24.76343,74.60846,2026-08-22,20:27,N20,VIIRS,n,N,309.22,291.91,1.66,0.56,0.43,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0212,0.38495584487889883,True,MEDIUM,0.9,0.7599999999999999,4,2026-08-20 00:00:00+00:00,2.0,2026-08-21 00:00:00+00:00,24.0
FIRMS_000383,23.31622,70.48621,2026-08-21,20:46,N20,VIIRS,n,N,306.24,292.7,2.39,0.5,0.41,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0213,0.16305995342683668,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000384,23.31474,70.489,2026-08-21,20:46,N20,VIIRS,n,N,305.06,292.63,2.75,0.5,0.41,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0213,0.16305995342683668,False,LOW,2.39,0.3599999999999999,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000909,23.679,86.10411,2026-08-20,20:10,N21,VIIRS,n,N,318.72,289.66,3.68,0.46,0.39,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0214,0.25067010812072044,True,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000387,23.67524,86.10297,2026-08-21,20:46,N20,VIIRS,n,N,304.36,276.44,1.08,0.45,0.63,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0214,0.25067010812072044,True,LOW,3.68,-2.6,2,2026-08-20 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_000388,24.93433,74.63345,2026-08-21,20:46,N20,VIIRS,n,N,309.55,284.89,1.19,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0215,0.38495584487889883,True,MEDIUM,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_001157,24.9345,74.6351,2026-08-22,21:12,N21,VIIRS,n,N,305.76,292.62,1.22,0.51,0.49,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0215,0.38495584487889883,True,MEDIUM,1.19,0.030000000000000027,2,2026-08-21 00:00:00+00:00,1.0,2026-08-21 00:00:00+00:00,24.0
FIRMS_001158,24.93308,74.63296,2026-08-22,21:12,N21,VIIRS,n,N,307.26,292.86,1.44,0.51,0.5,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0215,0.38495584487889883,True,MEDIUM,1.22,0.21999999999999997,3,2026-08-21 00:00:00+00:00,1.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001253,24.93355,74.63254,2026-08-23,20:55,N21,VIIRS,n,N,311.44,291.35,1.37,0.43,0.38,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0215,0.38495584487889883,True,MEDIUM,1.44,-0.06999999999999984,4,2026-08-21 00:00:00+00:00,2.0,2026-08-22 00:00:00+00:00,24.0
FIRMS_000390,26.60544,73.68332,2026-08-21,20:46,N20,VIIRS,n,N,305.83,291.23,0.72,0.4,0.37,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0216,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000393,27.79147,75.33251,2026-08-21,20:46,N20,VIIRS,n,N,308.88,292.01,1.11,0.39,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0217,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000840,24.92798,84.14663,2026-08-20,20:10,N21,VIIRS,n,N,309.02,291.35,3.33,0.39,0.36,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0218,0.25067010812072044,True,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000395,24.92892,84.14816,2026-08-21,20:46,N20,VIIRS,n,N,300.73,280.9,0.96,0.32,0.55,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0218,0.25067010812072044,True,LOW,3.33,-2.37,2,2026-08-20 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_000396,16.87272,80.02097,2026-08-21,20:49,N20,VIIRS,n,N,306.6,290.31,2.46,0.51,0.49,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0219,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000397,17.37239,77.44447,2026-08-21,20:49,N20,VIIRS,n,N,303.3,290.53,1.08,0.52,0.42,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0220,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000398,17.29276,78.40978,2026-08-21,20:49,N20,VIIRS,n,N,307.97,289.78,0.63,0.39,0.44,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0221,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000399,10.24804,77.21256,2026-08-21,20:51,N20,VIIRS,n,N,317.5,276.18,3.35,0.43,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000400,10.24693,77.2189,2026-08-21,20:51,N20,VIIRS,n,N,300.98,275.38,1.08,0.43,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,3.35,-2.27,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000401,10.24635,77.22222,2026-08-21,20:51,N20,VIIRS,n,N,299.68,272.77,1.08,0.43,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,1.08,0.0,3,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000402,10.24284,77.21765,2026-08-21,20:51,N20,VIIRS,n,N,304.8,270.71,1.08,0.43,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,1.08,0.0,4,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000432,10.25207,77.21416,2026-08-21,20:51,N20,VIIRS,n,N,309.08,277.14,1.82,0.43,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,1.08,0.74,5,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000433,10.25036,77.22395,2026-08-21,20:51,N20,VIIRS,n,N,296.03,276.56,1.04,0.43,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,1.82,-0.78,6,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000434,10.24748,77.21574,2026-08-21,20:51,N20,VIIRS,n,N,338.27,278.81,3.35,0.43,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,1.04,2.31,7,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001051,10.24649,77.21374,2026-08-21,19:55,N21,VIIRS,n,N,324.08,269.9,4.27,0.53,0.5,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,3.35,0.9199999999999995,8,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001054,10.24561,77.22022,2026-08-21,19:55,N21,VIIRS,n,N,316.46,268.57,4.27,0.53,0.5,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,4.27,0.0,9,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001055,10.24489,77.22552,2026-08-21,19:55,N21,VIIRS,n,N,305.91,268.29,2.37,0.53,0.5,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,4.27,-1.8999999999999995,10,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000511,10.24232,77.21516,2026-08-22,20:32,N20,VIIRS,n,N,301.37,278.85,1.0,0.39,0.36,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,2.37,-1.37,11,2026-08-21 00:00:00+00:00,1.0,2026-08-21 00:00:00+00:00,24.0
FIRMS_000512,10.23955,77.2112,2026-08-22,20:32,N20,VIIRS,n,N,300.55,279.32,1.0,0.39,0.36,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,1.0,0.0,12,2026-08-21 00:00:00+00:00,1.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_000513,10.23901,77.21459,2026-08-22,20:32,N20,VIIRS,n,N,316.59,278.66,1.0,0.39,0.36,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0222,0.36091310788607844,True,MEDIUM,1.0,0.0,13,2026-08-21 00:00:00+00:00,1.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_000404,10.09197,77.23583,2026-08-21,20:51,N20,VIIRS,n,N,313.81,274.71,1.44,0.44,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0223,0.2337300840200212,True,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000405,10.0881,77.23328,2026-08-21,20:51,N20,VIIRS,n,N,303.94,273.18,1.44,0.44,0.46,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0223,0.2337300840200212,True,LOW,1.44,0.0,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001052,10.08932,77.23553,2026-08-21,19:55,N21,VIIRS,n,N,328.87,274.16,6.03,0.52,0.5,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0223,0.2337300840200212,True,LOW,1.44,4.59,3,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001053,10.08887,77.23895,2026-08-21,19:55,N21,VIIRS,n,N,301.37,273.74,2.42,0.52,0.5,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0223,0.2337300840200212,True,LOW,6.03,-3.6100000000000003,4,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001057,10.09406,77.23496,2026-08-21,19:55,N21,VIIRS,n,N,335.92,274.33,6.03,0.52,0.5,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0223,0.2337300840200212,True,LOW,2.42,3.6100000000000003,5,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001058,10.09354,77.23885,2026-08-21,19:55,N21,VIIRS,n,N,300.13,273.45,2.42,0.52,0.5,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0223,0.2337300840200212,True,LOW,6.03,-3.6100000000000003,6,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000406,9.25068,77.32387,2026-08-21,20:51,N20,VIIRS,n,N,328.2,282.69,2.05,0.46,0.47,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0224,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000407,9.24611,77.32486,2026-08-21,20:51,N20,VIIRS,n,N,312.59,283.36,2.05,0.46,0.47,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0225,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000410,15.34147,76.27382,2026-08-21,20:51,N20,VIIRS,n,N,319.07,288.03,1.78,0.48,0.4,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0226,0.18705450195572657,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000411,15.34123,76.27532,2026-08-21,20:51,N20,VIIRS,n,N,314.56,288.28,1.74,0.48,0.4,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0226,0.18705450195572657,False,LOW,1.78,-0.040000000000000036,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000412,15.33759,76.27462,2026-08-21,20:51,N20,VIIRS,n,N,307.51,287.9,1.74,0.48,0.4,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0226,0.18705450195572657,False,LOW,1.74,0.0,3,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000918,15.3342,76.2842,2026-08-20,20:12,N21,VIIRS,n,N,308.27,290.18,1.35,0.53,0.42,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0227,0.29734569018501505,True,LOW,,,1,2026-08-20 00:00:00+00:00,0.0,,
FIRMS_000919,15.33131,76.28654,2026-08-20,20:12,N21,VIIRS,n,N,307.73,290.18,1.93,0.53,0.42,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0227,0.29734569018501505,True,LOW,1.35,0.5799999999999998,2,2026-08-20 00:00:00+00:00,0.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000413,15.33529,76.28797,2026-08-21,20:51,N20,VIIRS,n,N,301.39,287.79,0.81,0.48,0.4,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0227,0.29734569018501505,True,LOW,1.93,-1.1199999999999999,3,2026-08-20 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_001043,15.33372,76.2864,2026-08-21,19:53,N21,VIIRS,n,N,298.59,280.53,0.61,0.36,0.57,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0227,0.29734569018501505,True,LOW,0.81,-0.20000000000000007,4,2026-08-20 00:00:00+00:00,1.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001045,15.33343,76.28597,2026-08-21,19:53,N21,VIIRS,n,N,296.04,280.46,0.47,0.36,0.57,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0227,0.29734569018501505,True,LOW,0.61,-0.14,5,2026-08-20 00:00:00+00:00,1.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000414,15.0239,78.01542,2026-08-21,20:51,N20,VIIRS,n,N,303.84,280.19,0.69,0.41,0.45,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0228,0.18705450195572657,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_001034,15.02195,78.01622,2026-08-21,19:53,N21,VIIRS,n,N,304.53,287.99,1.8,0.54,0.51,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0228,0.18705450195572657,False,LOW,0.69,1.11,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001035,15.02365,78.01412,2026-08-21,19:53,N21,VIIRS,n,N,306.23,288.0,1.89,0.54,0.51,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0228,0.18705450195572657,False,LOW,1.8,0.08999999999999986,3,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000417,15.226,76.76328,2026-08-21,20:51,N20,VIIRS,n,N,314.41,286.96,1.85,0.51,0.41,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0229,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000418,15.65858,73.9884,2026-08-21,20:51,N20,VIIRS,n,N,298.11,285.78,0.84,0.4,0.37,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0230,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000421,15.18605,76.63982,2026-08-21,20:51,N20,VIIRS,n,N,311.57,289.8,2.21,0.51,0.41,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0231,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000426,15.17318,76.69025,2026-08-21,20:51,N20,VIIRS,n,N,309.94,290.03,1.05,0.51,0.41,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0232,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000428,15.17028,76.68485,2026-08-21,20:51,N20,VIIRS,n,N,304.26,290.14,0.55,0.51,0.41,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0233,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000429,15.16905,76.6702,2026-08-21,20:51,N20,VIIRS,n,N,304.24,290.75,1.59,0.51,0.41,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0234,0.129241536692149,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_000431,15.072,76.86435,2026-08-21,20:51,N20,VIIRS,n,N,304.88,290.77,1.57,0.52,0.42,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0235,0.16305995342683668,False,LOW,,,1,2026-08-21 00:00:00+00:00,0.0,,
FIRMS_001030,15.06977,76.86726,2026-08-21,19:53,N21,VIIRS,n,N,303.67,288.87,1.0,0.32,0.55,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0235,0.16305995342683668,False,LOW,1.57,-0.5700000000000001,2,2026-08-21 00:00:00+00:00,0.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000435,9.20352,78.30371,2026-08-22,07:56,N20,VIIRS,n,D,333.68,302.82,1.62,0.5,0.41,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0236,0.129241536692149,False,LOW,,,1,2026-08-22 00:00:00+00:00,0.0,,
FIRMS_000436,9.2829,77.33524,2026-08-22,07:56,N20,VIIRS,n,D,345.97,294.58,17.53,0.57,0.43,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0237,0.16305995342683668,False,LOW,,,1,2026-08-22 00:00:00+00:00,0.0,,
